	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y	spex_UMAP1	spex_UMAP2	indice	core1	core2	centering_scale_factor	adj_spex_UMAP1	adj_spex_UMAP2
204	Cell_329	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	Inhibitory	-5.805258	108.813095	7.0	-3.0	-72.1041	13.583117	22	-72.31712341308594	13.53441047668457	0.0	7.0	-3.0
205	Cell_274	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	Inhibitory	-5.888417	108.61972	7.0	-3.0	-72.390755	13.256473	22	-72.31712341308594	13.53441047668457	1.4790365045972669	6.891096639206938	-3.4110802839883068
206	Cell_303	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	ExcitatoryL5and6	-5.971874	108.63932	7.0	-3.0	-72.38669	13.597428	22	-72.31712341308594	13.53441047668457	1.4790365045972669	6.897111092766434	-2.906794306576459
207	Cell_269	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	ExcitatoryL5and6	-5.791746	108.74591	7.0	-3.0	-72.28151	13.613202	22	-72.31712341308594	13.53441047668457	0.0	7.0	-3.0
208	Cell_134	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	ExcitatoryL2and3	-5.6139565	109.04961	7.0	-3.0	-72.55933	13.770244	22	-72.31712341308594	13.53441047668457	1.4790365045972669	6.64176199408379	-2.651194135489127
209	Cell_314	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	Endo	-5.7978477	108.57867	7.0	-3.0	-72.18405	13.481835	22	-72.31712341308594	13.53441047668457	1.4790365045972669	7.196818196969494	-3.0777605089778355
210	Cell_281	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	Endo	-5.9609857	108.66993	7.0	-3.0	-72.26095	13.416484	22	-72.31712341308594	13.53441047668457	1.4790365045972669	7.083085218684003	-3.174417742706275
211	Cell_409	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	Olig	-4.341308	109.75179	7.0	-2.0	-73.183334	15.083958	24	-73.07540893554688	15.045036315917969	1.098457140405627	6.881448557219101	-1.957246558366552
212	Cell_310	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	NSC	-4.7423964	109.643326	7.0	-2.0	-73.03128	14.961973	24	-73.07540893554688	15.045036315917969	1.098457140405627	7.048473175812577	-2.0912412834311
213	Cell_303	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	ExcitatoryL5and6	-4.5856724	109.923	7.0	-2.0	-72.98172	14.932805	24	-73.07540893554688	15.045036315917969	1.098457140405627	7.102913312409829	-2.1232812229674867
214	Cell_312	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	ExcitatoryL5and6	-4.611341	109.88284	7.0	-2.0	-72.99785	15.116865	24	-73.07540893554688	15.045036315917969	0.0	7.0	-2.0
215	Cell_298	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	ExcitatoryL5and6	-4.6282086	109.82022	7.0	-2.0	-73.054634	15.145062	24	-73.07540893554688	15.045036315917969	0.0	7.0	-2.0
216	Cell_258	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	ExcitatoryL2and3	-4.495686	109.71658	7.0	-2.0	-72.998344	15.191116	24	-73.07540893554688	15.045036315917969	0.0	7.0	-2.0
217	Cell_407	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	Endo	-4.3442726	109.58818	7.0	-2.0	-72.8643	15.067336	24	-73.07540893554688	15.045036315917969	0.0	7.0	-2.0
218	Cell_361	spot_30	0.8991808625115576	0	0.8991808625115576	0.9499233457134504	0	0.9499233457134504	Endo	-4.7792478	110.131035	7.0	-2.0	-73.491806	14.861173	24	-73.07540893554688	15.045036315917969	1.098457140405627	6.542605638053449	-2.201966328033927
219	Cell_307	spot_31	0.778329206150069	0	0.778329206150069	0.9369579464979074	0	0.9369579464979074	Neuroblast	-4.5179305	109.95166	7.0	-1.0	-73.35516	14.972977	25	-73.29106140136719	15.006993293762207	2.482630891565954	6.84085796546221	-1.0844506848061237
220	Cell_308	spot_31	0.778329206150069	0	0.778329206150069	0.9369579464979074	0	0.9369579464979074	NSC	-4.397181	109.65189	7.0	-1.0	-73.31128	14.899811	25	-73.29106140136719	15.006993293762207	2.482630891565954	6.949806428049852	-1.2660945923540172
221	Cell_15	spot_31	0.778329206150069	0	0.778329206150069	0.9369579464979074	0	0.9369579464979074	Inhibitory	-4.608755	109.936005	7.0	-1.0	-73.3595	15.039013	25	-73.29106140136719	15.006993293762207	2.482630891565954	6.830099494191386	-0.9205071142346126
222	Cell_313	spot_31	0.778329206150069	0	0.778329206150069	0.9369579464979074	0	0.9369579464979074	Inhibitory	-4.68621	110.06327	7.0	-1.0	-73.1386	15.138592	25	-73.29106140136719	15.006993293762207	0.0	7.0	-1.0
223	Cell_421	spot_31	0.778329206150069	0	0.778329206150069	0.9369579464979074	0	0.9369579464979074	ExcitatoryL5and6	-4.596088	109.943275	7.0	-1.0	-73.29074	14.984573	25	-73.29106140136719	15.006993293762207	2.482630891565954	7.000795520762983	-1.055660409574341
224	Cell_309	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	Inhibitory	-6.64839	109.41038	8.0	-4.0	-72.84088	13.118722	26	-73.06211853027344	13.151752471923828	2.235243200648453	8.494518908175689	-4.0738312227768505
225	Cell_302	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	Inhibitory	-6.5661044	109.304436	8.0	-4.0	-72.91938	13.207836	26	-73.06211853027344	13.151752471923828	0.0	8.0	-4.0
226	Cell_303	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	ExcitatoryL5and6	-6.213404	109.23455	8.0	-4.0	-73.021454	13.073382	26	-73.06211853027344	13.151752471923828	2.235243200648453	8.09089543349805	-4.175176220416725
227	Cell_416	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	ExcitatoryL5and6	-6.477577	109.22203	8.0	-4.0	-72.99534	13.0841465	26	-73.06211853027344	13.151752471923828	2.235243200648453	8.149269742853363	-4.151115789884537
228	Cell_400	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	ExcitatoryL5and6	-6.400486	109.17499	8.0	-4.0	-73.19073	13.162373	26	-73.06211853027344	13.151752471923828	2.235243200648453	7.712528269704201	-3.9762614552665507
229	Cell_304	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	ExcitatoryL2and3	-6.4136376	109.44383	8.0	-4.0	-73.23973	13.116419	26	-73.06211853027344	13.151752471923828	2.235243200648453	7.602993303595764	-4.078979263862634
230	Cell_461	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	Endo	-6.3989944	109.41235	8.0	-4.0	-73.269714	13.165744	26	-73.06211853027344	13.151752471923828	2.235243200648453	7.535972843249173	-3.968725916865622
231	Cell_460	spot_32	0.939723115485832	0	0.939723115485832	0.9353071448104476	0	0.9353071448104476	Endo	-6.559824	109.53104	8.0	-4.0	-73.01972	13.285398	26	-73.06211853027344	13.151752471923828	0.0	8.0	-4.0
232	Cell_315	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	OPC	-6.4851117	109.407135	8.0	-3.0	-73.03288	13.166403	27	-73.00395202636719	13.313091278076172	1.8211896958052467	7.947311772716572	-3.267147514219845
233	Cell_505	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	OPC	-6.0783916	109.52393	8.0	-3.0	-73.22842	13.471177	27	-73.00395202636719	13.313091278076172	1.8211896958052467	7.591207717588149	-2.7120957279919082
234	Cell_241	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	ExcitatoryL5and6	-6.3940396	109.11046	8.0	-3.0	-72.812836	13.373803	27	-73.00395202636719	13.313091278076172	0.0	8.0	-3.0
235	Cell_298	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	ExcitatoryL5and6	-6.256394	109.484184	8.0	-3.0	-73.12308	13.280566	27	-73.00395202636719	13.313091278076172	1.8211896958052467	7.783050110547614	-3.059234308791578
236	Cell_312	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	ExcitatoryL5and6	-6.33012	109.31552	8.0	-3.0	-72.93281	13.27879	27	-73.00395202636719	13.313091278076172	1.8211896958052467	8.129566909129212	-3.062468271054294
237	Cell_258	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	ExcitatoryL2and3	-6.31167	109.3238	8.0	-3.0	-72.873955	13.375629	27	-73.00395202636719	13.313091278076172	0.0	8.0	-3.0
238	Cell_314	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	Endo	-6.305056	109.24944	8.0	-3.0	-72.90388	13.14049	27	-73.00395202636719	13.313091278076172	1.8211896958052467	8.182255136412639	-3.31434043720723
239	Cell_148	spot_33	0.9315508061045802	0	0.9315508061045802	0.9529786302005356	0	0.9529786302005356	Astro	-6.22794	109.215935	8.0	-3.0	-73.12378	13.417873	27	-73.00395202636719	13.313091278076172	1.8211896958052467	7.781771809674704	-2.8091719109940394
240	Cell_278	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	Inhibitory	-4.9526396	110.3777	8.0	-2.0	-73.98628	14.69565	28	-73.94584655761719	14.6192045211792	1.4114860341835782	7.942925445700279	-1.8920981321200165
241	Cell_262	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	ExcitatoryL5and6	-5.2289696	110.32452	8.0	-2.0	-73.94538	14.772897	28	-73.94584655761719	14.6192045211792	0.0	8.0	-2.0
242	Cell_303	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	ExcitatoryL5and6	-5.087681	110.55085	8.0	-2.0	-73.911446	14.718976	28	-73.94584655761719	14.6192045211792	0.0	8.0	-2.0
243	Cell_335	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	Astro	-5.196093	110.6053	8.0	-2.0	-73.83537	14.632352	28	-73.94584655761719	14.6192045211792	0.0	8.0	-2.0
244	Cell_253	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	Astro	-5.498561	110.41827	8.0	-2.0	-73.89485	14.268658	28	-73.94584655761719	14.6192045211792	1.4114860341835782	8.071978551120628	-2.494791964545277
245	Cell_364	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	Astro	-5.125529	110.51004	8.0	-2.0	-74.008385	14.606389	28	-73.94584655761719	14.6192045211792	1.4114860341835782	7.911728278944375	-2.018088864638671
246	Cell_255	spot_34	0.9112803151271496	0	0.9112803151271496	0.9498962655212522	0	0.9498962655212522	Astro	-4.9372835	110.41661	8.0	-2.0	-74.03919	14.63951	28	-73.94584655761719	14.6192045211792	1.4114860341835782	7.868243929838287	-1.9713388818360933
247	Cell_393	spot_35	0.962329806101484	0	0.962329806101484	0.9755924032304506	0	0.9755924032304506	Inhibitory	-5.1714764	110.74392	8.0	-1.0	-74.198654	14.742767	29	-74.16777801513672	14.754894256591797	3.8370766796844094	7.881525807779825	-1.0465319319332762
248	Cell_245	spot_35	0.962329806101484	0	0.962329806101484	0.9755924032304506	0	0.9755924032304506	Inhibitory	-5.0413694	110.57244	8.0	-1.0	-74.175026	14.798928	29	-74.16777801513672	14.754894256591797	3.8370766796844094	7.972189156755827	-0.8310381493272131
249	Cell_312	spot_35	0.962329806101484	0	0.962329806101484	0.9755924032304506	0	0.9755924032304506	ExcitatoryL5and6	-5.0582643	110.721245	8.0	-1.0	-74.25253	14.655916	29	-74.16777801513672	14.754894256591797	3.8370766796844094	7.674788781474197	-1.3797863390710126
250	Cell_303	spot_35	0.962329806101484	0	0.962329806101484	0.9755924032304506	0	0.9755924032304506	ExcitatoryL5and6	-5.064552	110.743454	8.0	-1.0	-74.15681	14.674712	29	-74.16777801513672	14.754894256591797	3.8370766796844094	8.042096834300127	-1.3076647720316181
251	Cell_241	spot_35	0.962329806101484	0	0.962329806101484	0.9755924032304506	0	0.9755924032304506	ExcitatoryL5and6	-5.213489	110.64871	8.0	-1.0	-74.118256	14.818589	29	-74.16777801513672	14.754894256591797	0.0	8.0	-1.0
252	Cell_368	spot_35	0.962329806101484	0	0.962329806101484	0.9755924032304506	0	0.9755924032304506	ExcitatoryL5and6	-5.24667	110.81753	8.0	-1.0	-74.10538	14.838451	29	-74.16777801513672	14.754894256591797	0.0	8.0	-1.0
253	Cell_232	spot_36	0.8970819148083806	0	0.8970819148083806	0.9126536058851562	0	0.9126536058851562	ExcitatoryL5and6	-6.7767096	109.90576	9.0	-4.0	-73.913704	12.779732	30	-74.06953430175781	12.839005470275879	1.724471391324867	9.268725037901385	-4.102215834031119
254	Cell_276	spot_36	0.8970819148083806	0	0.8970819148083806	0.9126536058851562	0	0.9126536058851562	ExcitatoryL5and6	-7.00923	110.1345	9.0	-4.0	-73.79182	12.922315	30	-74.06953430175781	12.839005470275879	0.0	9.0	-4.0
255	Cell_520	spot_36	0.8970819148083806	0	0.8970819148083806	0.9126536058851562	0	0.9126536058851562	ExcitatoryL5and6	-7.045791	110.03852	9.0	-4.0	-74.21597	12.816194	30	-74.06953430175781	12.839005470275879	1.724471391324867	8.74747082607201	-4.03933845108079
256	Cell_242	spot_36	0.8970819148083806	0	0.8970819148083806	0.9126536058851562	0	0.9126536058851562	ExcitatoryL5and6	-7.0008817	110.15232	9.0	-4.0	-74.29108	12.878874	30	-74.06953430175781	12.839005470275879	1.724471391324867	8.617956540975253	-3.9312481627327576
257	Cell_239	spot_36	0.8970819148083806	0	0.8970819148083806	0.9126536058851562	0	0.9126536058851562	Endo	-7.0065265	110.07284	9.0	-4.0	-74.14404	12.770451	30	-74.06953430175781	12.839005470275879	1.724471391324867	8.871511935366222	-4.118220926251782
258	Cell_429	spot_36	0.8970819148083806	0	0.8970819148083806	0.9126536058851562	0	0.9126536058851562	Endo	-6.817929	109.9441	9.0	-4.0	-74.0606	12.866473	30	-74.06953430175781	12.839005470275879	0.0	9.0	-4.0
259	Cell_243	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	NSC	-6.93413	110.1585	9.0	-3.0	-73.9863	12.950092	31	-74.13262176513672	12.994128227233887	1.3613276685248226	9.199195124470807	-3.0599473048154198
260	Cell_302	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	Inhibitory	-6.8807173	110.03432	9.0	-3.0	-74.09203	12.936646	31	-74.13262176513672	12.994128227233887	1.3613276685248226	9.055254083225648	-3.078251518147149
261	Cell_394	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	ExcitatoryL5and6	-6.8400865	110.30135	9.0	-3.0	-74.40843	12.837787	31	-74.13262176513672	12.994128227233887	1.3613276685248226	8.624531886712335	-3.2128320814774374
262	Cell_294	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	ExcitatoryL2and3	-6.6759686	109.98332	9.0	-3.0	-74.024574	13.011909	31	-74.13262176513672	12.994128227233887	0.0	9.0	-3.0
263	Cell_229	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	ExcitatoryL2and3	-6.7223024	110.31619	9.0	-3.0	-74.17358	13.046909	31	-74.13262176513672	12.994128227233887	1.3613276685248226	8.944247383692618	-2.9281476213316857
264	Cell_234	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	ExcitatoryL2and3	-6.8153996	110.238075	9.0	-3.0	-73.86357	13.066484	31	-74.13262176513672	12.994128227233887	0.0	9.0	-3.0
265	Cell_253	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	Astro	-6.4802823	110.53281	9.0	-3.0	-74.27779	13.331512	31	-74.13262176513672	12.994128227233887	1.3613276685248226	8.802383563621355	-2.540709521029442
266	Cell_181	spot_37	0.9616193104908546	0	0.9616193104908546	0.9601979676206904	0	0.9601979676206904	Astro	-6.865809	110.228165	9.0	-3.0	-74.234726	12.771687	31	-74.13262176513672	12.994128227233887	1.3613276685248226	8.861002745148715	-3.3028160044674006
267	Cell_231	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	Neuroblast	-5.510527	111.11423	9.0	-2.0	-74.71541	14.290725	32	-74.69060516357422	14.442296981811523	1.7897108015658794	8.955609513733744	-2.271270452734826
268	Cell_249	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	ExcitatoryL5and6	-5.392912	111.362114	9.0	-2.0	-74.68136	14.433749	32	-74.69060516357422	14.442296981811523	1.7897108015658794	9.016549144680006	-2.0152980593819
269	Cell_311	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	ExcitatoryL5and6	-5.5088167	111.2376	9.0	-2.0	-74.78177	14.570031	32	-74.69060516357422	14.442296981811523	1.7897108015658794	8.836843457276071	-1.7713927506914784
270	Cell_312	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	ExcitatoryL5and6	-5.5832734	111.08857	9.0	-2.0	-74.712776	14.579214	32	-74.69060516357422	14.442296981811523	1.7897108015658794	8.96032028511543	-1.7549579616935633
271	Cell_241	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	ExcitatoryL5and6	-5.543116	111.116585	9.0	-2.0	-74.74159	14.525312	32	-74.69060516357422	14.442296981811523	1.7897108015658794	8.90874757929333	-1.8514263669445927
272	Cell_237	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	ExcitatoryL5and6	-5.4542007	111.10042	9.0	-2.0	-74.613365	14.173812	32	-74.69060516357422	14.442296981811523	1.7897108015658794	9.138237244835304	-2.480510628540456
273	Cell_296	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	Endo	-5.6977997	111.284904	9.0	-2.0	-74.64172	14.618333	32	-74.69060516357422	14.442296981811523	0.0	9.0	-2.0
274	Cell_297	spot_38	0.8484927009563213	0	0.8484927009563213	0.9617131247786612	0	0.9617131247786612	Astro	-5.711657	111.30996	9.0	-2.0	-74.63683	14.3471985	32	-74.69060516357422	14.442296981811523	1.7897108015658794	9.096236280284396	-2.1701988045793024
275	Cell_299	spot_39	0.8074930608671631	0	0.8074930608671631	0.9584655863380148	0	0.9584655863380148	Neuroblast	-5.5473733	111.57221	9.0	-1.0	-74.972305	14.381618	33	-74.90351867675781	14.452052116394043	4.392665056999243	8.697843413132437	-1.309395475816475
276	Cell_284	spot_39	0.8074930608671631	0	0.8074930608671631	0.9584655863380148	0	0.9584655863380148	NSC	-5.5533233	111.4789	9.0	-1.0	-74.81685	14.390015	33	-74.90351867675781	14.452052116394043	4.392665056999243	9.380711937313167	-1.2725098177174166
277	Cell_308	spot_39	0.8074930608671631	0	0.8074930608671631	0.9584655863380148	0	0.9584655863380148	NSC	-5.654796	111.57926	9.0	-1.0	-74.97783	14.475122	33	-74.90351867675781	14.452052116394043	4.392665056999243	8.673579729803675	-0.8986597438870729
278	Cell_313	spot_39	0.8074930608671631	0	0.8074930608671631	0.9584655863380148	0	0.9584655863380148	Inhibitory	-5.834217	111.402214	9.0	-1.0	-74.87493	14.454655	33	-74.90351867675781	14.452052116394043	0.0	9.0	-1.0
279	Cell_268	spot_39	0.8074930608671631	0	0.8074930608671631	0.9584655863380148	0	0.9584655863380148	ExcitatoryL5and6	-5.6911798	111.52648	9.0	-1.0	-74.96495	14.488221	33	-74.90351867675781	14.452052116394043	4.392665056999243	8.730150306404434	-0.841121468590018
280	Cell_1	spot_39	0.8074930608671631	0	0.8074930608671631	0.9584655863380148	0	0.9584655863380148	ExcitatoryL2and3	-5.619641	111.53327	9.0	-1.0	-74.814255	14.52268	33	-74.90351867675781	14.452052116394043	0.0	9.0	-1.0
281	Cell_509	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	Olig	-7.4404864	110.78043	10.0	-4.0	-74.80995	12.45084	35	-74.96112060546875	12.544941902160645	2.807961720354907	10.424476268975159	-4.264234549362736
282	Cell_237	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL5and6	-7.4980206	110.86874	10.0	-4.0	-74.85361	12.576417	35	-74.96112060546875	12.544941902160645	0.0	10.0	-4.0
283	Cell_337	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL5and6	-7.522847	111.12332	10.0	-4.0	-75.0272	12.518446	35	-74.96112060546875	12.544941902160645	2.807961720354907	9.814454983062792	-4.074399567104932
284	Cell_414	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL5and6	-7.369273	110.789856	10.0	-4.0	-74.887314	12.554421	35	-74.96112060546875	12.544941902160645	0.0	10.0	-4.0
285	Cell_288	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL5and6	-7.688779	111.15815	10.0	-4.0	-74.9106	12.627914	35	-74.96112060546875	12.544941902160645	0.0	10.0	-4.0
286	Cell_417	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL5and6	-7.6120877	111.07118	10.0	-4.0	-75.066734	12.479869	35	-74.96112060546875	12.544941902160645	2.807961720354907	9.703440749398247	-4.18272253039045
287	Cell_285	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL5and6	-7.554386	111.11071	10.0	-4.0	-75.10601	12.483525	35	-74.96112060546875	12.544941902160645	2.807961720354907	9.593154899358673	-4.172455534735542
288	Cell_89	spot_40	0.940226879607154	0	0.940226879607154	0.9587129972422676	0	0.9587129972422676	ExcitatoryL2and3	-7.4247212	110.96177	10.0	-4.0	-75.02754	12.668101	35	-74.96112060546875	12.544941902160645	2.807961720354907	9.813490945912095	-3.6541730952357545
289	Cell_374	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	ExcitatoryL5and6	-7.236778	110.77807	10.0	-3.0	-74.87556	12.857422	36	-74.97779846191406	12.6917724609375	0.0	10.0	-3.0
290	Cell_413	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	ExcitatoryL5and6	-7.1287746	111.06749	10.0	-3.0	-74.83327	12.776033	36	-74.97779846191406	12.6917724609375	0.0	10.0	-3.0
291	Cell_273	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	ExcitatoryL5and6	-7.353862	110.96968	10.0	-3.0	-74.91478	12.815632	36	-74.97779846191406	12.6917724609375	0.0	10.0	-3.0
292	Cell_418	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	ExcitatoryL5and6	-7.235547	110.889084	10.0	-3.0	-75.06071	12.568327	36	-74.97779846191406	12.6917724609375	1.6298423288506798	9.864872004794156	-3.201196718913164
293	Cell_408	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	ExcitatoryL5and6	-7.1822705	110.99174	10.0	-3.0	-74.84615	12.784257	36	-74.97779846191406	12.6917724609375	0.0	10.0	-3.0
294	Cell_226	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	Endo	-7.570223	110.9619	10.0	-3.0	-75.13066	12.576588	36	-74.97779846191406	12.6917724609375	1.6298423288506798	9.750858147423918	-3.187733036497674
295	Cell_442	spot_41	0.845867759873392	0	0.845867759873392	0.9448296017243712	0	0.9448296017243712	Endo	-7.6276765	110.98475	10.0	-3.0	-75.18347	12.464151	36	-74.97779846191406	12.6917724609375	1.6298423288506798	9.664785083761927	-3.3709864686636184
296	Cell_366	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	Olig	-5.8819475	112.11915	10.0	-2.0	-75.54681	14.379043	37	-75.419677734375	14.169081687927246	1.442104187878642	9.816667311991717	-1.6972144527403241
297	Cell_284	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	NSC	-6.36592	111.885376	10.0	-2.0	-75.51896	13.868243	37	-75.419677734375	14.169081687927246	1.442104187878642	9.85682600557812	-2.4338404181239066
298	Cell_415	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	ExcitatoryL5and6	-5.9860106	111.930534	10.0	-2.0	-75.40656	14.272895	37	-75.419677734375	14.169081687927246	0.0	10.0	-2.0
299	Cell_412	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	ExcitatoryL5and6	-6.3296485	112.00986	10.0	-2.0	-75.57971	13.861509	37	-75.419677734375	14.169081687927246	1.442104187878642	9.769214039268933	-2.443551395364098
300	Cell_227	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	ExcitatoryL2and3	-6.2713904	111.85981	10.0	-2.0	-75.37114	14.153287	37	-75.419677734375	14.169081687927246	1.442104187878642	10.069997153040191	-2.0227776809307536
301	Cell_228	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	ExcitatoryL2and3	-5.9092293	111.87567	10.0	-2.0	-75.26933	14.185278	37	-75.419677734375	14.169081687927246	0.0	10.0	-2.0
302	Cell_287	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	Astro	-5.900957	111.87289	10.0	-2.0	-75.357704	14.341737	37	-75.419677734375	14.169081687927246	0.0	10.0	-2.0
303	Cell_282	spot_42	0.9332321360506436	0	0.9332321360506436	0.9449236257215065	0	0.9449236257215065	Astro	-5.948268	111.825005	10.0	-2.0	-75.307175	14.290663	37	-75.419677734375	14.169081687927246	0.0	10.0	-2.0
304	Cell_358	spot_43	0.90577692630011	0	0.90577692630011	0.9100980725770806	0	0.9100980725770806	Inhibitory	-6.0451345	112.24671	10.0	-1.0	-75.707054	14.370644	38	-75.80228424072266	14.276444435119629	0.0	10.0	-1.0
305	Cell_35	spot_43	0.90577692630011	0	0.90577692630011	0.9100980725770806	0	0.9100980725770806	Inhibitory	-6.1320186	112.488174	10.0	-1.0	-75.962875	14.240637	38	-75.80228424072266	14.276444435119629	3.038871136677614	9.51198426394709	-1.108814711159548
306	Cell_293	spot_43	0.90577692630011	0	0.90577692630011	0.9100980725770806	0	0.9100980725770806	Inhibitory	-6.1817813	112.4898	10.0	-1.0	-75.831314	14.258012	38	-75.80228424072266	14.276444435119629	3.038871136677614	9.911782038306745	-1.0560143483445215
307	Cell_298	spot_43	0.90577692630011	0	0.90577692630011	0.9100980725770806	0	0.9100980725770806	ExcitatoryL5and6	-5.9989867	112.33777	10.0	-1.0	-75.72456	14.381984	38	-75.80228424072266	14.276444435119629	0.0	10.0	-1.0
